FID,YR,NODEID,Lon,Lat,Fatalities,PedFatalit,BikeFatali,MVOFatalit
420,2016,18936,-73.9508104170674,40.662353577823346,1,1,1,1
421,2016,53547,-73.86244745172183,40.869621429702114,1,0,0,1
422,2016,27246,-73.90969893741816,40.66562720739756,1,0,1,0
423,2016,12199,-74.01885603098752,40.64387665980242,1,0,0,1
424,2016,9853,-74.0778023744977,40.579250212683185,1,0,0,1
425,2016,40090,-73.74409940252244,40.70503820295613,1,0,0,1
426,2016,56604,-73.8060048622793,40.77992511705565,1,0,0,1
427,2016,23827,-73.94627912524217,40.79224538500458,1,1,0,1
428,2016,48284,-73.88222698700201,40.83545245737937,1,0,0,1
429,2016,26286,-73.92539154322216,40.65040697540544,1,0,0,1
430,2016,19372,-73.96674228653345,40.697672137828285,1,0,1,1
431,2016,43302,-73.90821187477546,40.825313662157626,1,1,0,1
432,2016,8727,-74.11026043214898,40.62179398396918,1,0,0,1
433,2016,39445,-73.73206008507006,40.67525594923872,1,0,0,1
434,2016,22399,-73.94650025556817,40.72220900058161,1,0,0,1
435,2016,9220,-74.08862987468436,40.62145775494145,1,0,0,1
436,2016,8119,-74.10081739491484,40.59266873414523,1,0,0,1
437,2016,46659,-73.88611754612886,40.76485256856176,1,0,0,1
438,2016,42336,-73.91513083401942,40.779260615994,1,0,0,1
439,2016,35015,-73.81278059596711,40.70487396276453,1,0,0,1
440,2016,29680,-73.87974063231015,40.679360961348856,1,0,0,1
441,2016,23354,-73.97410473563487,40.79146771504779,1,1,1,1
442,2016,23328,-73.97499743979287,40.777532545368736,1,1,0,0
443,2016,32322,-73.85909672698719,40.69251931442254,1,1,0,1
444,2016,15921,-73.9897338983738,40.71124288099554,1,1,0,0
445,2016,16179,-73.9778679891633,40.575430465119716,1,0,1,0
446,2016,29890,-73.90549262529441,40.699699072474615,1,0,0,1
447,2016,14714,-73.99510907628145,40.66326211173683,1,0,1,0
448,2016,41236,-73.90730013784241,40.727294369868176,1,0,0,1
449,2016,22211,-73.95346938783102,40.73027084504595,1,1,0,0
450,2016,42055,-73.93864883258446,40.79155775398647,1,1,0,1
451,2016,62961,-73.7198866407566,40.7493695097871,1,1,0,0
452,2016,12511,-73.99898230567544,40.577389386778066,1,1,0,0
453,2016,43941,-73.9202575343277,40.82615238286338,1,0,0,1
454,2016,60468,-73.77653716058114,40.782438608052566,1,1,1,1
455,2016,19349,-73.96688042005664,40.693341712021656,1,1,1,1
456,2016,18743,-73.9676782841327,40.68095545530568,1,0,1,1
457,2016,26296,-73.9260899465914,40.6569207790048,1,0,0,1
458,2016,46682,-73.88301480169343,40.74465265674871,1,1,0,0
459,2016,22786,-73.96481162611569,40.753314379461706,1,1,0,0
460,2016,33866,-73.82131957889004,40.676487633368886,1,1,0,0
461,2016,47420,-73.8911160109771,40.81380456484216,1,1,0,1
462,2016,22541,-73.97522420033245,40.74450468249209,1,0,0,1
463,2016,20457,-74.00109500509727,40.73656323896729,1,1,0,1
464,2016,50872,-73.86023400631605,40.74700959403991,1,1,0,0
465,2016,43460,-73.93791966046531,40.838489844431955,1,0,0,1
466,2016,27902,-73.91512595966425,40.70367669520925,1,0,0,1
467,2016,15060,-73.9795633259985,40.66931297436062,1,0,0,1
468,2016,27038,-73.91941354426602,40.66577919791333,1,0,0,1
469,2016,26220,-73.93060405610953,40.65380495567024,1,1,1,1
470,2016,52661,-73.85961999429655,40.82854768628136,1,1,0,0
471,2016,49132,-73.87838611473138,40.870282349576705,1,0,0,1
472,2016,45757,-73.88358262857103,40.72494916553516,1,1,0,0
473,2016,43432,-73.94028476706109,40.85132214936945,1,0,0,1
474,2016,54892,-73.82296776852729,40.72401262867567,1,0,0,1
475,2016,17775,-73.94732672229071,40.62916656642813,1,1,1,1
476,2016,15601,-74.00045463064832,40.714365047898276,1,0,0,1
477,2016,43573,-73.93565271269222,40.84420066494193,1,0,1,0
478,2016,21453,-73.9859465311843,40.75231680525157,1,1,1,1
479,2016,28011,-73.90810110137761,40.69297661405995,1,0,1,0
480,2016,52962,-73.84898617823498,40.84159995241862,1,0,0,1
481,2016,12810,-73.99475273114203,40.59158974435226,1,1,0,0
482,2016,62931,-73.72605433283957,40.764100433913,1,1,0,1
483,2016,55625,-73.822803322995,40.75387947382376,1,1,0,1
484,2016,55567,-73.8257655735718,40.75096902291872,1,1,0,1
485,2016,54388,-73.84948821076466,40.88929500647145,1,0,0,1
486,2016,20644,-73.9945852092466,40.734672671907575,1,1,1,0
487,2016,11028,-74.06496010218302,40.612501342704185,1,1,0,0
488,2016,18372,-73.95218878136271,40.648021096008655,1,0,0,1
489,2016,50164,-73.85381298573934,40.74110381821377,1,0,0,1
490,2016,34188,-73.80801410620843,40.68428589860184,1,0,0,1
491,2016,41388,-73.93609499073764,40.74973152954456,1,0,0,1
492,2016,31707,-73.85230985390278,40.687166232927005,1,0,0,1
493,2016,22797,-73.96478633129198,40.7557557311688,1,1,1,1
494,2016,21077,-74.00553404015608,40.74581556951021,1,0,0,1
495,2016,13849,-74.00837574816542,40.63663655767497,1,1,0,0
496,2016,26337,-73.92518593315448,40.648479094080145,1,0,1,0
497,2016,44097,-73.91768745950384,40.84223933311117,1,1,0,0
498,2016,50837,-73.86407815341263,40.76574903640903,1,0,1,0
499,2016,36987,-73.7959072194125,40.690170546931355,1,0,0,1
500,2016,12522,-73.99490444359776,40.57287304040615,1,0,0,1
501,2016,45709,-73.88839247532974,40.73885508547268,1,0,0,1
502,2016,29973,-73.9019292978092,40.69759252058835,1,0,0,1
503,2016,44376,-73.93008273978873,40.854309615206134,1,1,0,0
504,2016,17491,-73.964719833826,40.62237296061719,1,0,0,1
505,2016,18160,-73.96307464084707,40.64943954955513,1,1,0,1
506,2016,55634,-73.82098167597259,40.7550661101533,1,1,0,0
507,2016,18504,-73.94379996150344,40.6511063668886,1,0,1,1
508,2016,15946,-73.98443216328758,40.690292172221845,1,0,0,1
509,2016,31220,-73.87092538938239,40.6713268606139,1,0,1,0
510,2016,28564,-73.88817150614801,40.63243591939829,1,1,0,1
511,2016,13393,-74.00045724802463,40.605934482344864,1,0,1,1
512,2016,26165,-73.93367604945769,40.655156310618686,1,1,0,1
513,2016,17042,-73.94855543829856,40.584319985258176,1,1,1,1
514,2016,54118,-73.87006981088378,40.896590736502105,1,0,0,1
515,2016,10766,-74.07556205858107,40.618492802784345,1,1,0,0
516,2016,31483,-73.86004373643972,40.669857642127965,1,0,0,1
517,2016,53817,-73.84732076461445,40.86097329418865,1,0,0,1
518,2016,4153,-74.1585106695795,40.53056569081444,1,0,0,1
519,2016,41419,-73.9380452256371,40.76252867741346,1,0,0,1
520,2016,10898,-74.07014459569507,40.61946597888837,1,0,1,0
521,2016,24997,-73.93503274533448,40.60173379058679,1,0,1,1
522,2016,27268,-73.91011315494103,40.673922129968254,1,0,1,1
523,2016,12157,-74.01945720568695,40.64331988653355,1,1,0,1
524,2016,56923,-73.81811120386818,40.818661845343094,1,0,0,1
525,2016,43658,-73.92874743499216,40.83271667040599,1,0,0,1
526,2016,25548,-73.93353705703835,40.61957168132033,1,1,0,1
527,2016,32214,-73.86564021611106,40.70318258965909,1,0,0,1
528,2016,34327,-73.80061457801325,40.66843568828747,1,0,0,1
529,2016,35478,-73.79146898269714,40.5931254687045,1,0,0,1
530,2016,48093,-73.88893624162256,40.83179811608986,1,0,0,1
531,2016,48990,-73.8869165877673,40.871343274059136,1,1,0,1
532,2016,39224,-73.74307468196545,40.67699058960451,1,0,0,1
533,2016,22594,-73.9751340636375,40.75848714908852,1,1,0,0
534,2016,7810,-74.11394959803555,40.5800414157344,1,0,0,1
535,2016,56844,-73.82671661473134,40.821818575149656,1,1,0,0
536,2016,54485,-73.84607999616466,40.89924821896575,1,0,0,1
537,2016,13632,-73.98785095495363,40.62143503136543,1,0,0,1
538,2016,21368,-73.99042167977842,40.766561258417724,1,1,0,0
539,2016,7038,-74.12944148679381,40.63367172069057,1,0,0,1
540,2016,41879,-73.91054467348252,40.744756042524045,1,1,1,0
541,2016,16996,-73.952300359644,40.59251402260989,1,1,0,0
542,2016,14874,-73.99172797083585,40.68079007664925,1,0,0,1
543,2016,26564,-73.91396129314607,40.64860065811885,1,0,1,0
544,2016,42969,-73.91929003574111,40.80425736957177,1,0,0,1
545,2016,27804,-73.91915367529813,40.690076061529716,1,1,1,0
546,2016,44261,-73.9089103577732,40.838376480725024,1,0,0,1
547,2016,17068,-73.9495189108082,40.59498479694349,1,1,0,0
548,2016,46686,-73.88455950783428,40.745890341845254,1,0,0,1
549,2016,13407,-74.000158982669,40.613110377163046,1,0,0,1
550,2016,40085,-73.7430969070275,40.70239915225717,1,0,1,1
551,2016,31605,-73.8536639532857,40.68208787806036,1,1,0,0
552,2016,51571,-73.8532835857403,40.785733382188795,1,0,0,1
553,2016,20674,-73.99216042820309,40.71974960587761,1,0,1,1
554,2016,27203,-73.9109260086804,40.676344445025244,1,1,1,1
555,2016,53052,-73.84408013187434,40.82915958299035,1,0,0,1
556,2016,53008,-73.84729781259355,40.8510868692824,1,0,0,1
557,2016,43444,-73.93778227600912,40.828500315150215,1,0,0,1
558,2016,4385,-74.14710312159505,40.541012399292256,1,1,0,1
559,2016,31873,-73.84323090369183,40.6827751972245,1,0,0,1
560,2016,41131,-73.91724425638618,40.74094022559978,1,0,0,1
561,2016,35064,-73.80971017157171,40.692199384898,1,1,0,1
562,2016,15514,-73.9984122937093,40.68985608716689,1,1,0,0
563,2016,48657,-73.9031101092688,40.85965239601797,1,0,0,1
564,2016,21707,-73.98215853710714,40.77139306997653,1,1,0,0
565,2016,14135,-73.99392923823244,40.64706931116927,1,0,1,1
566,2016,47842,-73.9012253502094,40.835499910966114,1,0,0,1
567,2016,40124,-73.74163321861377,40.71478614291082,1,0,1,1
568,2016,17741,-73.9493052745777,40.61403073369889,1,0,1,1
569,2016,5341,-74.15847408136558,40.58380643078305,1,0,0,1
570,2016,23285,-73.97736044377609,40.789557772613826,1,1,0,0
571,2016,27369,-73.94281770520435,40.71538669535773,1,1,0,0
572,2016,11281,-74.07685439631217,40.644469785337044,1,1,0,1
573,2016,17283,-73.97444328477098,40.61642164259021,1,0,0,1
574,2016,39928,-73.74947175516407,40.70789987202007,1,0,0,1
575,2016,58502,-73.79574027529594,40.73458729022961,1,0,0,1
576,2016,10550,-74.08032285210581,40.624366245757095,1,1,0,0
577,2016,35197,-73.80487962034368,40.69898952479124,1,1,0,1
578,2016,37889,-73.76181196718062,40.594199478779714,1,1,0,0
579,2016,18011,-73.96939903065567,40.641382446155795,1,0,1,1
580,2016,18285,-73.9542806130176,40.6405893844327,1,1,0,1
581,2016,13765,-73.98213259324272,40.62717144405085,1,1,1,0
582,2016,33698,-73.83464965573421,40.66711530800113,1,0,1,1
583,2016,27654,-73.9257505107082,40.69528485212144,1,0,1,0
584,2016,34749,-73.81976159328605,40.69311808872035,1,0,0,1
585,2016,37878,-73.76482833090537,40.71327695609606,1,0,0,1
586,2016,25808,-73.91993759657242,40.626307381993904,1,0,0,1
587,2016,10500,-74.08276970440092,40.61140507674517,1,1,0,0
588,2016,15200,-74.01359239998277,40.714494315940904,1,0,0,1
589,2016,44178,-73.913131563487,40.839810539755454,1,0,0,1
590,2016,21134,-74.00368955030427,40.748357230547455,1,1,0,0
591,2016,6270,-74.14402437831981,40.624991198126565,1,0,0,1
592,2016,45751,-73.88243481701136,40.72350869597663,1,0,0,1
593,2016,41693,-73.92113161611827,40.745223595543436,1,1,0,0
594,2016,25501,-73.93631792243812,40.62577464450779,1,1,0,0
595,2016,47101,-73.89189538224387,40.77061328523901,1,1,0,1
596,2016,41756,-73.91584692350237,40.743138495316,1,1,0,0
597,2016,19024,-73.94958434330614,40.67963645916258,1,0,0,1
598,2016,48664,-73.8998201747427,40.85964421960115,1,0,1,1
599,2016,29440,-73.89186025343147,40.67509058979184,1,0,0,1
600,2016,39614,-73.76110267324378,40.6919942457737,1,1,0,1
601,2016,25685,-73.92831638101244,40.625784522219284,1,0,0,1
602,2016,38935,-73.75361079390048,40.673343724702654,1,0,0,1
603,2016,65405,-73.95108529947541,40.70591295217089,1,1,0,0
604,2016,22321,-73.94911795454514,40.726301057123564,1,1,0,1
605,2016,13935,-74.00462168319503,40.64713100908408,1,0,1,0
606,2016,18562,-73.97781573387158,40.68031280889055,1,1,1,0
607,2016,8360,-74.09172051433609,40.59922085672075,1,1,0,1
608,2016,43081,-73.91711845689542,40.81751201374368,1,0,0,1
609,2016,18578,-73.97620067889133,40.68529348166378,1,1,0,1
610,2016,17535,-73.95915730300777,40.60838352539339,1,1,0,1
611,2016,25758,-73.92208656701872,40.62852766795151,1,0,1,1
612,2016,27107,-73.91478546513598,40.666467784222604,1,0,0,1
613,2016,54469,-73.84807002527917,40.891932375357776,1,0,0,1
614,2016,48528,-73.87280724860905,40.84086864409159,1,1,0,0
615,2016,23481,-73.96355030323495,40.774369216116746,1,0,1,1
616,2016,55916,-73.80673714473696,40.753914090038016,1,1,0,1
617,2016,13378,-74.00214819863605,40.62537983234291,1,0,0,1
618,2016,12541,-73.99277258978859,40.5731982317631,1,1,0,0
619,2016,39028,-73.75109759309545,40.6697376632713,1,0,0,1
620,2016,45078,-73.90898978775141,40.908206803483274,1,1,0,0
621,2016,46774,-73.87945643411693,40.754318036096244,1,1,0,0
622,2016,1531,-74.19647281197986,40.53583670308018,1,0,0,1
623,2016,23663,-73.95188295687488,40.784565211002615,1,1,0,0
624,2016,40632,-73.93787883572175,40.716362171861576,1,1,0,0
625,2016,21260,-73.99394825694395,40.7515222219305,1,1,1,1
626,2016,21670,-73.98447609347453,40.7798080440279,1,1,1,0
627,2016,48245,-73.88807294238269,40.85273442324564,1,0,0,1
628,2016,20556,-73.99734132874212,40.736667888476966,1,1,0,0
629,2016,18878,-73.95685966336217,40.66572009972725,1,1,0,1
630,2016,53533,-73.8605510081071,40.86552969514504,1,0,0,1
631,2016,17608,-73.95774476616252,40.63289746913802,1,1,0,1
632,2016,45922,-73.87847934651248,40.74215058278431,1,0,0,1
633,2016,59413,-73.7860041396996,40.76524422903811,1,0,0,1
634,2016,21785,-73.97647824052609,40.7230782758474,1,0,0,1
635,2016,41782,-73.91740379594687,40.75822398401376,1,1,1,1
636,2016,61544,-73.73333704491631,40.727717612247744,1,0,0,1
637,2016,31323,-73.86521514155723,40.675386574107925,1,1,0,1
638,2016,23493,-73.9628557104742,40.78159550748404,1,0,1,1
639,2016,27206,-73.91355941042139,40.6784273998763,1,1,1,1
640,2016,38706,-73.76082867240531,40.66595512528356,1,0,0,1
641,2016,42850,-73.92821699002415,40.81653564645591,1,1,0,1
642,2016,27330,-73.94041991499483,40.69987377448103,1,0,0,1
643,2016,34241,-73.80556598788625,40.670613222063885,1,0,0,1
644,2016,20199,-74.00693633853858,40.719126655345065,1,0,0,1
645,2016,31701,-73.8519546696548,40.68449221977955,1,0,1,0
646,2016,49407,-73.90239080790622,40.896482393847336,1,0,0,1
647,2016,41929,-73.90859193330827,40.760890478774826,1,1,0,1
648,2016,17265,-73.97451543997846,40.61125680118504,1,0,0,1
649,2016,20743,-73.99075240043084,40.73653090501254,1,1,1,0
650,2016,12691,-74.00493448840086,40.60507440615195,1,1,0,1
651,2016,44093,-73.9150877378021,40.83922537882663,1,1,0,0
652,2016,55526,-73.82814743732953,40.763941059634924,1,1,0,1
653,2016,31906,-73.8412900721457,40.664962842822476,1,0,0,1
654,2016,17763,-73.94834638676807,40.6241745103289,1,0,0,1
655,2016,58925,-73.7751971466574,40.71846072650123,1,0,0,1
656,2016,46809,-73.87852781633674,40.770048994293326,1,0,0,1
657,2016,58967,-73.7744277830494,40.73790997717352,1,1,0,0
658,2016,27719,-73.92397553236134,40.68927496238207,1,0,1,0
659,2016,12072,-74.0254719261067,40.63714013763516,1,0,0,1
660,2016,10930,-74.06712747561538,40.606986729296395,1,0,0,1
661,2016,23836,-73.94440664148705,40.79480843744947,1,1,0,0
662,2016,29915,-73.90699966371066,40.70930577432632,1,1,0,1
663,2016,39845,-73.7533556290192,40.710100616345365,1,0,1,1
664,2016,32200,-73.86473934976044,40.69171313658849,1,0,1,0
665,2016,13351,-74.00377812336797,40.61347511638451,1,0,0,1
666,2016,17823,-73.94494972855827,40.62698688804921,1,1,0,0
667,2016,18015,-73.97071645857183,40.64367756998824,1,0,0,1
668,2016,22503,-73.97902396832521,40.75603186770128,1,0,0,1
669,2016,28526,-73.89576910645386,40.62988398688018,1,0,0,1
670,2016,33099,-73.81993924177813,40.60372773476914,1,0,0,1
671,2016,17460,-73.96188567971518,40.60733630033352,1,1,0,1
672,2016,16725,-73.96155209789293,40.6030069393286,1,1,0,1
673,2016,4284,-74.1536109295658,40.5491483353297,1,0,0,1
674,2016,59288,-73.78866194331846,40.751390189568944,1,0,0,1
675,2016,26865,-73.93095113071105,40.670582804259894,1,1,1,1
676,2016,47206,-73.905130017712,40.813270939034524,1,0,1,0
677,2016,21430,-73.98855898615506,40.76911581724732,1,0,0,1
678,2016,19570,-73.95901842857268,40.69941236308074,1,1,0,0
679,2016,39596,-73.76220326987655,40.69022557972311,1,1,0,1
680,2016,26172,-73.93589500214155,40.65800145558117,1,0,0,1
681,2016,36287,-73.79390841647138,40.68630469011211,1,1,1,1
682,2016,17859,-73.97892468554002,40.64033409463857,1,1,0,1
683,2016,27027,-73.9186016820354,40.66111804891628,1,0,0,1
684,2016,14210,-73.98570910165122,40.64118563365812,1,0,1,0
685,2016,29201,-73.9004165408628,40.66380652734167,1,1,0,0
686,2016,54568,-73.84230176041682,40.90397066547114,1,0,0,1
687,2016,50157,-73.85525995807099,40.74237514643279,1,0,1,1
688,2016,58277,-73.82869047813074,40.88197972702592,1,0,0,1
689,2016,3767,-74.16887723047236,40.614536670328015,1,0,0,1
690,2016,39737,-73.75768238716707,40.702240252570704,1,0,0,1
691,2016,26222,-73.93177153178299,40.655273641675365,1,0,0,1
692,2016,44471,-73.92295854114431,40.85891389318591,1,0,0,1
693,2016,49145,-73.87973061116027,40.876865494207046,1,1,0,0
694,2016,18445,-73.94703257672712,40.654338714323785,1,1,0,1
695,2016,5795,-74.12469205760974,40.604351120127575,1,0,0,1
696,2016,17985,-73.97268288519592,40.65263927717909,1,0,0,1
697,2016,46885,-73.87422551288549,40.743954559556975,1,0,0,1
698,2016,55311,-73.80135868391527,40.71820159234153,1,0,0,1
699,2016,61168,-73.74889455263582,40.722436439522575,1,0,0,1
700,2016,47956,-73.89856142235202,40.84411587341206,1,0,0,1
701,2016,21073,-74.00723319117134,40.743469427630096,1,1,0,0
702,2016,25372,-73.94320833962313,40.607392166029776,1,1,0,1
703,2016,36772,-73.77314858858708,40.6858060857673,1,0,0,1
704,2016,13802,-74.01206573077768,40.643425197578004,1,1,0,1
705,2016,55594,-73.8253153335679,40.76297631175646,1,0,0,1
706,2016,15810,-73.9934007332456,40.715354754412395,1,1,1,0
707,2016,47146,-73.87608949674612,40.77153690312448,1,0,0,1
708,2016,48644,-73.9029886460854,40.854773109060176,1,1,0,0
709,2016,19816,-73.95170135952975,40.71453811680273,1,1,0,0
710,2016,42922,-73.92288629831951,40.809105864112475,1,1,0,0
711,2016,19841,-73.9481165842794,40.70102887905811,1,0,1,1
712,2016,47052,-73.8979806216627,40.77725330171726,1,0,0,1
713,2016,39746,-73.757460227452,40.7061629225416,1,0,0,1
714,2016,15717,-73.99236367017829,40.68969012323684,1,1,0,1
715,2016,28655,-73.90399213107577,40.65849724682175,1,0,1,1
716,2016,18260,-73.96042584051888,40.65807224260284,1,0,0,1
717,2016,56012,-73.80369441808189,40.769411032748245,1,0,0,1
718,2016,26056,-73.9402303976468,40.653206996261844,1,0,0,1
719,2016,27210,-73.91081358353658,40.67752114206632,1,0,1,1
720,2016,20778,-73.98863862808055,40.72293371942815,1,1,1,1
721,2016,54860,-73.82282536711294,40.716300258518565,1,0,0,1
722,2016,47081,-73.89282578618666,40.77051698097225,1,0,0,1
723,2016,49885,-73.86404739223427,40.73716309543802,1,1,0,0
724,2016,39407,-73.73296541426839,40.665356137906976,1,0,0,1
725,2016,62797,-73.71089324928474,40.730971041969255,1,0,0,1
726,2016,53352,-73.86857616951771,40.858827911049374,1,1,0,1
727,2016,49567,-73.88800360123608,40.88283653307639,1,0,0,1
728,2016,48706,-73.90061199289192,40.87730717290096,1,0,0,1
729,2016,22493,-73.9781531703951,40.75145174726522,1,0,0,1
730,2016,13766,-73.98156582153831,40.62773882612765,1,1,1,1
731,2016,7537,-74.10303816845104,40.56355806821736,1,0,0,1
732,2016,15848,-73.98884531122786,40.69502153030944,1,0,1,1
733,2016,25500,-73.93651896894106,40.62763207837701,1,0,0,1
734,2016,19344,-73.9661349910275,40.68967258860546,1,1,0,1
735,2016,46204,-73.90557464155361,40.75717763101136,1,0,0,1
736,2016,39481,-73.73032629006785,40.66239125950144,1,0,0,1
737,2016,13555,-73.9917664149861,40.610846010972466,1,0,1,0
738,2016,25933,-73.91131028064316,40.62577721764087,1,1,0,0
739,2016,11807,-74.024237745845,40.63285893161069,1,0,0,1
740,2016,50376,-73.84289172119232,40.72096661048902,1,1,1,1
741,2016,52387,-73.86999760804481,40.8354368183681,1,1,0,1
742,2016,16420,-73.97513509200095,40.59064068816805,1,0,0,1
743,2016,20733,-73.99111355475466,40.73321392155904,1,1,0,1
744,2016,40072,-73.74279864300436,40.70083125547833,1,0,1,1
745,2016,27993,-73.91303759109152,40.713332077792884,1,0,0,1
746,2016,48365,-73.87925239528822,40.834424790279535,1,1,1,1
747,2016,27957,-73.91332793305558,40.700777443653045,1,1,0,0
748,2016,46679,-73.88425128080641,40.745201837858204,1,0,0,1
749,2016,40894,-73.92655027634997,40.74201982434025,1,1,0,1
750,2016,8578,-74.11698644016154,40.61492546300856,1,0,0,1
